time,QI_CIT@PV,QI_P14@PV,QI_P11@PV,QI_P12@PV,QI_P15@PV,QI_P17@PV,QI_P21@PV,QI_P21_2@PV,QI_P48@PV,QI_P52@PV,QI_P53@PV,QI_P54@PV,QI_P55@PV,QI_P56@PV,QI_P58@PV,QI_P60_1@PV,QI_P60_2@PV,QI_P60_3@PV,QI_P51@PV,QI_P06@PV,QI_P21_TOT@PV,QI_P03@PV,QI_P50@PV,QI_P18@PV
2021-09-26 03:15:00,52.0718,47.964298,279.53299,68.151802,47.0,22.0,56.0,3.0,269.0,22.0,13.0,13.0,34.0,19.0,71.0,108.389,242.54601,3.86783,0.0,6.6627002,58.967899,44.954899,1.23299,0.441468
2021-09-26 03:16:00,53.355801,52.048901,281.92599,68.4487,49.0,17.0,72.0,4.0,268.0,22.0,13.0,13.0,19.0,20.0,63.0,107.416,243.21899,3.81287,0.0,6.0501299,76.4226,43.642502,6.4976902,14.7738
2021-09-26 03:17:00,52.7341,65.658096,284.92599,68.826401,49.0,34.0,62.0,5.0,266.0,22.0,13.0,13.0,14.0,20.0,55.0,110.502,243.892,5.83462,0.0,5.9499998,76.8759,38.572899,2.93854,1.96429
2021-09-26 03:18:00,53.829899,71.1614,288.09698,80.055397,50.0,17.0,50.0,5.0,269.0,23.0,14.0,14.0,14.0,19.0,60.0,97.004601,245.23801,3.14152,0.0,5.3776398,61.0359,44.8507,5.3071799,12.3274
2021-09-26 03:19:00,53.4688,73.6362,285.57599,76.977501,50.0,39.0,49.0,5.0,262.0,25.0,13.0,13.0,13.0,19.0,69.0,108.507,246.36,5.05866,0.0,6.85992,52.532101,47.532001,3.05515,10.3795
2021-09-26 03:20:00,54.429199,77.522102,293.26501,71.885597,51.0,17.0,60.0,5.0,264.0,23.0,13.0,13.0,14.0,20.0,70.0,106.927,245.23801,4.7160702,0.0,7.8164001,56.494202,53.151402,6.6093702,4.1071401
2021-09-26 03:21:00,55.786201,80.990601,290.48199,71.130997,51.0,34.0,73.0,5.0,258.0,28.0,13.0,13.0,15.0,20.0,70.0,107.13,244.341,1.92711,0.0,7.3327398,77.796303,49.359901,1.875,16.0103
2021-09-26 03:22:00,56.2645,86.900803,284.37201,70.535698,51.0,17.0,66.0,5.0,261.0,26.0,13.0,13.0,31.0,19.0,72.0,105.537,243.668,2.5693901,0.0,6.62467,70.4888,46.6516,6.4921899,0.65773797
2021-09-26 03:23:00,56.527802,98.928596,289.79001,70.222198,50.0,35.0,54.0,2.0,261.0,22.0,13.0,13.0,21.0,20.0,73.0,93.192101,244.116,5.48036,0.0,6.18571,65.058502,41.1814,4.67558,19.1171
2021-09-26 03:24:00,55.700401,100.51,292.82401,70.272301,50.0,12.0,50.0,5.0,264.0,21.0,13.0,13.0,16.0,21.0,71.0,93.810204,245.687,5.8889899,0.0,6.1903501,55.703701,35.7649,5.0639501,0.47519901
2021-09-26 03:25:00,55.584499,97.293297,284.37201,66.1437,48.0,36.0,54.0,5.0,243.0,22.0,13.0,13.0,14.0,19.0,66.0,105.105,245.687,3.9911499,0.0,6.1428599,58.807499,39.972198,6.2732601,20.4021
2021-09-26 03:26:00,54.1161,74.236603,286.49301,67.610298,49.0,14.0,72.0,3.0,250.0,17.0,13.0,13.0,14.0,21.0,58.0,94.071404,245.911,2.6624501,0.0,7.4738102,66.523399,45.4762,3.0694399,0.58531702
2021-09-26 03:27:00,54.3438,60.664398,281.97198,66.876999,48.0,36.0,68.0,3.0,246.0,22.0,13.0,13.0,14.0,20.0,57.0,92.039001,245.911,5.2129002,0.0,7.7354498,73.615799,36.400002,6.52425,15.7197
2021-09-26 03:28:00,53.958302,57.898102,288.444,52.326698,49.0,21.0,59.0,3.0,250.0,21.0,13.0,13.0,14.0,20.0,63.0,93.518799,245.23801,5.8958302,0.0,7.7319398,63.049702,36.496101,3.04583,7.7152801
2021-09-26 03:29:00,54.869999,56.305099,282.79199,50.3125,48.0,36.0,47.0,3.0,249.0,21.0,13.0,13.0,30.0,20.0,65.0,106.235,244.565,5.8229198,0.0,7.0204301,51.303902,44.011101,4.7101302,4.7456999
2021-09-26 03:30:00,54.254299,55.611099,287.33701,58.253502,48.0,24.0,51.0,3.0,251.0,25.0,13.0,13.0,24.0,20.0,69.0,86.4319,243.21899,3.03859,0.0,6.5244098,52.037899,56.785702,2.94416,11.6518
2021-09-26 03:31:00,54.407398,53.0952,269.52899,61.6115,48.0,40.0,58.0,4.0,247.0,22.0,13.0,13.0,16.0,20.0,69.0,97.416702,242.995,4.3949199,0.0,6.1284399,62.4338,50.359402,6.6420102,4.13624
2021-09-26 03:32:00,55.6726,52.0961,277.811,61.8274,50.0,25.0,72.0,4.0,250.0,26.0,12.0,13.0,14.0,20.0,75.0,103.943,243.892,5.76684,0.0,6.1567402,76.772102,47.605499,3.96667,15.6383
2021-09-26 03:33:00,55.874298,51.327499,278.27701,62.850498,50.0,38.0,61.0,4.0,247.0,26.0,12.0,13.0,13.0,21.0,74.0,88.526497,245.01401,4.75,0.0,6.5746002,65.232803,45.0,5.4438701,0.66798902
2021-09-26 03:34:00,55.804199,50.643902,277.11899,77.847198,49.0,26.0,49.0,4.0,248.0,22.0,13.0,13.0,13.0,19.0,69.0,89.371399,245.687,2.5601201,0.0,7.17593,52.1511,35.7607,3.9527199,22.397499
2021-09-26 03:35:00,55.610802,51.688499,276.07101,75.8843,49.0,17.0,56.0,4.0,248.0,18.0,13.0,13.0,13.0,20.0,66.0,87.833298,245.687,1.33571,0.0,6.7398801,54.2659,39.886101,3.3136599,0.491072
2021-09-26 03:36:00,55.9524,55.678299,269.237,69.326401,49.0,23.0,69.0,4.0,247.0,22.0,13.0,13.0,19.0,19.0,56.0,102.167,246.136,4.1379499,0.0,6.57903,73.3694,34.256199,6.6036401,19.727699
2021-09-26 03:37:00,56.542999,68.5681,270.34299,70.300598,50.0,14.0,85.0,5.0,248.0,17.0,13.0,13.0,31.0,20.0,61.0,89.942497,245.911,5.58532,0.0,6.6822701,90.014801,35.348202,1.08877,1.21404
2021-09-26 03:38:00,55.9445,70.8125,226.51199,70.082001,50.0,37.0,60.0,3.0,246.0,22.0,14.0,13.0,18.0,20.0,66.0,89.982498,246.36,5.82937,0.0,6.6976199,70.303398,35.444401,6.6273098,9.25
2021-09-26 03:39:00,55.277802,73.386299,255.233,70.912003,51.0,28.0,53.0,3.0,247.0,22.0,14.0,13.0,16.0,19.0,66.0,90.828697,244.78999,4.8924098,0.0,6.8017902,57.132801,41.9841,2.98229,7.2916698
2021-09-26 03:40:00,54.413898,72.636299,278.689,69.7976,49.0,25.0,46.0,3.0,244.0,22.0,14.0,13.0,15.0,19.0,68.0,91.674896,243.668,2.6203101,0.0,7.5636902,49.5788,52.911999,6.1927099,5.1986599
2021-09-26 03:41:00,55.602699,77.051399,282.79199,70.543297,50.0,18.0,63.0,4.0,246.0,23.0,14.0,13.0,15.0,19.0,71.0,88.958298,242.54601,2.4683499,0.0,8.19034,68.336601,52.686501,3.0222199,12.7083
2021-09-26 03:42:00,54.820099,84.864799,307.298,69.051903,50.0,20.0,80.0,4.0,246.0,23.0,14.0,13.0,15.0,19.0,71.0,90.370399,243.21899,5.19906,0.0,7.3989401,82.767899,47.879501,5.5858798,0.50082701
2021-09-26 03:43:00,56.6138,91.2118,317.828,70.011398,51.0,18.0,65.0,5.0,224.0,28.0,14.0,13.0,16.0,19.0,66.0,88.675903,242.995,5.69524,0.0,6.0138798,70.281303,37.806801,5.8411999,20.052601
2021-09-26 03:44:00,55.492599,87.828201,303.133,69.255997,49.0,39.0,50.0,5.0,223.0,23.0,14.0,13.0,35.0,19.0,65.0,102.634,242.995,5.9239101,0.0,5.5619001,58.0923,28.461,3.36099,0.48809499
2021-09-26 03:45:00,56.887901,71.839302,296.61401,68.067596,48.0,17.0,45.0,4.0,229.0,23.0,14.0,13.0,30.0,21.0,66.0,85.087303,243.668,5.5932999,0.0,5.4460301,49.390999,36.815601,4.5444398,20.133101
2021-09-26 03:46:00,56.162201,56.666698,290.314,66.583702,48.0,27.0,51.0,4.0,230.0,15.0,14.0,13.0,19.0,20.0,70.0,83.846603,244.78999,2.73194,0.0,5.8849902,54.780102,38.4188,2.95139,0.489005
2021-09-26 03:47:00,56.224899,55.098202,290.509,51.418598,49.0,17.0,72.0,4.0,234.0,18.0,14.0,13.0,15.0,21.0,67.0,94.168297,243.668,2.47279,0.0,7.0440502,75.865601,41.954899,6.65833,16.740299
2021-09-26 03:48:00,68.802902,54.662701,291.569,50.9226,49.0,36.0,67.0,4.0,250.0,21.0,14.0,13.0,14.0,20.0,64.0,88.716599,242.77,4.9974198,0.0,8.0899496,71.357903,41.7589,2.66152,1.46057
2021-09-26 03:49:00,68.301903,53.615898,290.88699,57.515202,49.0,19.0,55.0,5.0,246.0,23.0,14.0,13.0,14.0,21.0,51.0,75.098602,243.44299,5.7819901,0.0,7.6476202,59.699501,46.4981,6.6420102,12.9022
2021-09-26 03:50:00,67.902901,53.0774,292.24399,61.5476,48.0,36.0,44.0,5.0,242.0,26.0,14.0,13.0,14.0,20.0,68.0,91.002701,244.116,5.74266,0.0,7.3166699,49.399799,53.984402,3.41522,10.4306
2021-09-26 03:51:00,63.510399,52.308201,287.75699,61.7439,48.0,14.0,53.0,3.0,240.0,22.0,14.0,13.0,31.0,20.0,72.0,87.151398,245.23801,4.2459102,0.0,6.7553601,51.155399,47.862,5.01684,3.8745
2021-09-26 03:52:00,63.325401,64.433998,287.85699,78.2556,47.0,40.0,63.0,3.0,237.0,27.0,14.0,13.0,30.0,20.0,72.0,86.944504,245.687,3.0884399,0.0,6.3555598,65.348297,44.594799,6.0383101,14.8165
2021-09-26 03:53:00,62.081402,70.535698,288.42599,75.5979,48.0,21.0,69.0,4.0,241.0,26.0,14.0,13.0,16.0,20.0,75.0,87.6362,245.911,3.27192,0.0,6.1779699,72.789299,40.915798,1.3125,0.74768502
2021-09-26 03:54:00,62.433899,75.551598,292.24399,70.430099,48.0,36.0,54.0,4.0,243.0,22.0,14.0,13.0,14.0,19.0,78.0,85.771797,246.36,2.4732101,0.0,6.8988099,58.184601,27.0434,6.3826399,19.8876
2021-09-26 03:55:00,60.582001,75.633102,294.31201,70.074097,48.0,20.0,50.0,5.0,242.0,21.0,14.0,13.0,14.0,20.0,76.0,87.046303,246.136,4.2319002,0.0,8.3038397,54.686501,37.662201,2.9692099,0.470238
2021-09-26 03:56:00,52.382,78.888199,294.521,69.551903,50.0,25.0,56.0,5.0,241.0,21.0,14.0,13.0,14.0,19.0,73.0,72.5476,244.78999,5.5784702,0.0,7.7174602,61.590599,41.043999,4.6291699,19.121799
